Tweets,Label
#TBT: Remember when Tim Cook was the Worst CEO Ever? That was cool. $AAPL,1
100% computer generated real time unbiased trade alerts http://t.co/2oahSMHheW #Stocks $AAPL $FB $TWTR $GOOG $AMZN $NFLX $MINE $DNAX,1
"$AAPL: Apple and Tim Cook Critics, Its Time to Shut Up http://t.co/phIdwHpScR",1
100% computer generated real time unbiased trade alerts http://t.co/fMqqcgV0Yd #Stocks $AAPL $FB $TWTR $GOOG $AMZN $NFLX $MINE $DNAX,1
$AAPL - Stocks Set For Higher Start; GDP Disappoints -&gt; http://t.co/8tZ5FjBDlt #stock #stocks #stockaction,1
$AAPL: Stocks Set For Higher Start; GDP Disappoints http://t.co/5NUiE2L3wi,1
Not everyone is sweet on $AAPL. We hear from a skeptic tonight on @bizrpt.,1
Stop orders placed on my remaining stocks save for $AAPL.  Just not feeling the #bull @jimcramer.  Will jump back in if things change.,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
"$GES $GOOG $AAPL $MSFT $EXPR Market Pulse: 10 billion worries for BNP, Thomson Reuters: Reuters Insider http://t.co/5UoM06BHNt",1
$AAPL - Apple: Can It Avoid WWDC Sell-Off? Asks BTIG -&gt; http://t.co/wonnaYf0iS #stock #stocks #stockaction,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
$AAPL Max Pain is 620.00 for maturity 05/30/2014.  Last close = 637.15. http://t.co/FGLljUSpBN,1
Bad #Invesments like got you down $AVX $JEC $SNH $AAPL #economy http://t.co/mczjUEqgE0,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
RT @philstockworld: Long-Term Portfolio Review: 29 Trades in 6 Months - Up 19% - Details $AAPL $ABX $BTU $CLF $EBAY $LULU $RIG $TWTR  @ htt…,1
"With no 'amazing' devices due at WWDC, Apple's Tim Cook feels the heat $AAPL #aapl
http://t.co/SQp1DxgUsr",1
$CAR Are you thinking of selling $LOW $WWAV  $AAPL Visit http://t.co/5pXSe1FUOp,1
RT @carlquintanilla: #WWDC14 TV madness. @CNBC $AAPL @CNBCJosh http://t.co/s0gKxHoZI4,1
RT @carlquintanilla: #WWDC14 TV madness. @CNBC $AAPL @CNBCJosh http://t.co/s0gKxHoZI4,1
"RT @engadget: Miss anything from today's #WWDC keynote? 
Catch up with all the $AAPL news at our Event Hub: http://t.co/VoLWY0onRi http://t…",1
RT @carlquintanilla: #WWDC14 TV madness. @CNBC $AAPL @CNBCJosh http://t.co/s0gKxHoZI4,1
"RT @engadget: Miss anything from today's #WWDC keynote? 
Catch up with all the $AAPL news at our Event Hub: http://t.co/VoLWY0onRi http://t…",1
.@dasan Why not? Everyone loves the idea of a redneck calling out to a person of Mid-Eastern origin  #Yosemite  $AAPL,1
$AAPL Apple's Hard-to-Find Downloads Send Zombie Apps to Grave http://t.co/83dOeoZXsz,1
